0; 0000;     239 
0; 0200;     224 
0; 0400;     155 
0; 0599;      94 
0; 0799;      58 
0; 0999;      29 
0; 1199;      13 
0; 1398;       6 
0; 1598;       5 
0; 1798;       3 
0; 1998;       1 
0; 2197;       1 
0; 2397;       1 
0; 2597;       1 
0; 2797;       1 
0; 2997;       0 
0; 3196;       1 
0; 3396;       0 
0; 3596;       0 
0; 3796;       0 
0; 3995;       0 
0; 4195;       1 
0; 4395;       0 
0; 4595;       0 
0; 4795;       0 
0; 4994;       0 
0; 5194;       3 
0; 5394;       2 
0; 5594;      11 
0; 5793;      29 
0; 5993;      68 
0; 6193;     116 
0; 6393;     171 
0; 6592;     208 
0; 6792;     230 
0; 6992;     238 
0; 7192;     205 
0; 7392;     201 
0; 7591;     232 
0; 7791;     194 
0; 7991;     199 
0; 8191;     199 
0; 8390;     222 
0; 8590;     199 
0; 8790;     183 
0; 8990;     164 
0; 9190;     183 
0; 9389;     206 
0; 9589;     194 
0; 9789;     168 
0; 9989;     173 
1; 0188;     180 
1; 0388;     200 
1; 0588;     178 
1; 0788;     158 
1; 0987;     178 
1; 1187;     180 
1; 1387;     137 
1; 1587;     165 
1; 1787;     162 
1; 1986;     145 
1; 2186;     160 
1; 2386;     155 
1; 2586;     147 
1; 2785;     172 
1; 2985;     147 
1; 3185;     151 
1; 3385;     154 
1; 3585;     138 
1; 3784;     138 
1; 3984;     138 
1; 4184;     136 
1; 4384;     150 
1; 4583;     149 
1; 4783;     145 
1; 4983;     156 
1; 5183;     156 
1; 5382;     147 
1; 5582;     142 
1; 5782;     130 
1; 5982;     136 
1; 6182;     145 
1; 6381;     145 
1; 6581;     132 
1; 6781;     154 
1; 6981;     157 
1; 7180;     149 
1; 7380;     153 
1; 7580;     140 
1; 7780;     162 
1; 7980;     138 
1; 8179;     162 
1; 8379;     139 
1; 8579;     170 
1; 8779;     148 
1; 8978;     165 
1; 9178;     154 
1; 9378;     153 
1; 9578;     175 
1; 9777;     182 
1; 9977;     172 
2; 0177;     152 
2; 0377;     162 
2; 0577;     147 
2; 0776;     157 
2; 0976;     148 
2; 1176;     180 
2; 1376;     172 
2; 1575;     171 
2; 1775;     159 
2; 1975;     169 
2; 2175;     172 
2; 2375;     184 
2; 2574;     182 
2; 2774;     200 
2; 2974;     218 
2; 3174;     220 
2; 3373;     219 
2; 3573;     212 
2; 3773;     213 
2; 3973;     217 
2; 4172;     197 
2; 4372;     230 
2; 4572;     234 
2; 4772;     226 
2; 4972;     268 
2; 5171;     303 
2; 5371;     388 
2; 5571;     462 
2; 5771;     592 
2; 5970;     689 
2; 6170;     786 
2; 6370;     897 
2; 6570;     880 
2; 6770;     934 
2; 6969;     984 
2; 7169;     948 
2; 7369;     865 
2; 7569;     809 
2; 7768;     802 
2; 7968;     773 
2; 8168;     763 
2; 8368;     757 
2; 8567;     780 
2; 8767;     730 
2; 8967;     764 
2; 9167;     779 
2; 9367;     720 
2; 9566;     672 
2; 9766;     641 
2; 9966;     554 
3; 0166;     498 
3; 0365;     461 
3; 0565;     402 
3; 0765;     357 
3; 0965;     343 
3; 1165;     280 
3; 1364;     259 
3; 1564;     299 
3; 1764;     254 
3; 1964;     276 
3; 2163;     258 
3; 2363;     278 
3; 2563;     230 
3; 2763;     282 
3; 2962;     290 
3; 3162;     309 
3; 3362;     310 
3; 3562;     273 
3; 3762;     274 
3; 3961;     232 
3; 4161;     245 
3; 4361;     229 
3; 4561;     245 
3; 4760;     207 
3; 4960;     218 
3; 5160;     234 
3; 5360;     257 
3; 5560;     251 
3; 5759;     337 
3; 5959;     357 
3; 6159;     413 
3; 6359;     434 
3; 6558;     521 
3; 6758;     545 
3; 6958;     555 
3; 7158;     537 
3; 7357;     464 
3; 7557;     437 
3; 7757;     412 
3; 7957;     296 
3; 8157;     305 
3; 8356;     261 
3; 8556;     253 
3; 8756;     242 
3; 8956;     253 
3; 9155;     268 
3; 9355;     271 
3; 9555;     273 
3; 9755;     270 
3; 9955;     294 
4; 0154;     281 
4; 0354;     303 
4; 0554;     288 
4; 0754;     279 
4; 0953;     251 
4; 1153;     247 
4; 1353;     261 
4; 1553;     250 
4; 1752;     261 
4; 1952;     262 
4; 2152;     241 
4; 2352;     252 
4; 2552;     227 
4; 2751;     261 
4; 2951;     272 
4; 3151;     259 
4; 3351;     242 
4; 3550;     294 
4; 3750;     275 
4; 3950;     326 
4; 4150;     323 
4; 4350;     316 
4; 4549;     309 
4; 4749;     308 
4; 4949;     334 
4; 5149;     345 
4; 5348;     364 
4; 5548;     370 
4; 5748;     371 
4; 5948;     314 
4; 6147;     348 
4; 6347;     309 
4; 6547;     299 
4; 6747;     302 
4; 6947;     312 
4; 7146;     295 
4; 7346;     336 
4; 7546;     305 
4; 7746;     330 
4; 7945;     338 
4; 8145;     300 
4; 8345;     340 
4; 8545;     293 
4; 8745;     312 
4; 8944;     320 
4; 9144;     335 
4; 9344;     353 
4; 9544;     339 
4; 9743;     347 
4; 9943;     364 
5; 0143;     334 
5; 0343;     342 
5; 0542;     322 
5; 0742;     359 
5; 0942;     336 
5; 1142;     327 
5; 1342;     334 
5; 1541;     394 
5; 1741;     348 
5; 1941;     336 
5; 2141;     349 
5; 2340;     363 
5; 2540;     407 
5; 2740;     354 
5; 2940;     390 
5; 3140;     411 
5; 3339;     384 
5; 3539;     424 
5; 3739;     462 
5; 3939;     437 
5; 4138;     424 
5; 4338;     402 
5; 4538;     422 
5; 4738;     437 
5; 4937;     417 
5; 5137;     446 
5; 5337;     486 
5; 5537;     417 
5; 5737;     399 
5; 5936;     458 
5; 6136;     428 
5; 6336;     431 
5; 6536;     461 
5; 6735;     449 
5; 6935;     458 
5; 7135;     465 
5; 7335;     478 
5; 7535;     469 
5; 7734;     437 
5; 7934;     449 
5; 8134;     438 
5; 8334;     492 
5; 8533;     510 
5; 8733;     462 
5; 8933;     498 
5; 9133;     467 
5; 9332;     467 
5; 9532;     455 
5; 9732;     486 
5; 9932;     436 
6; 0132;     450 
6; 0331;     467 
6; 0531;     489 
6; 0731;     453 
6; 0931;     485 
6; 1130;     549 
6; 1330;     558 
6; 1530;     565 
6; 1730;     605 
6; 1929;     702 
6; 2129;     843 
6; 2329;     996 
6; 2529;    1031 
6; 2729;    1198 
6; 2928;    1360 
6; 3128;    1523 
6; 3328;    1637 
6; 3528;    1816 
6; 3727;    1801 
6; 3927;    1820 
6; 4127;    1744 
6; 4327;    1649 
6; 4527;    1541 
6; 4726;    1346 
6; 4926;    1120 
6; 5126;     938 
6; 5326;     878 
6; 5525;     731 
6; 5725;     682 
6; 5925;     621 
6; 6125;     605 
6; 6324;     615 
6; 6524;     598 
6; 6724;     626 
6; 6924;     631 
6; 7124;     619 
6; 7323;     679 
6; 7523;     673 
6; 7723;     654 
6; 7923;     645 
6; 8122;     618 
6; 8322;     682 
6; 8522;     701 
6; 8722;     697 
6; 8922;     749 
6; 9121;     736 
6; 9321;     790 
6; 9521;     767 
6; 9721;     841 
6; 9920;     840 
7; 0120;     864 
7; 0320;     886 
7; 0520;     937 
7; 0719;     901 
7; 0919;     927 
7; 1119;     864 
7; 1319;     904 
7; 1519;     831 
7; 1718;     867 
7; 1918;     835 
7; 2118;     866 
7; 2318;     869 
7; 2517;     888 
7; 2717;     898 
7; 2917;     913 
7; 3117;     953 
7; 3317;     968 
7; 3516;    1054 
7; 3716;    1143 
7; 3916;    1253 
7; 4116;    1199 
7; 4315;    1244 
7; 4515;    1293 
7; 4715;    1319 
7; 4915;    1358 
7; 5114;    1358 
7; 5314;    1361 
7; 5514;    1306 
7; 5714;    1361 
7; 5914;    1334 
7; 6113;    1320 
7; 6313;    1390 
7; 6513;    1376 
7; 6713;    1423 
7; 6912;    1570 
7; 7112;    1664 
7; 7312;    1910 
7; 7512;    2166 
7; 7712;    2681 
7; 7911;    3685 
7; 8111;    5790 
7; 8311;    9057 
7; 8511;   14652 
7; 8710;   23657 
7; 8910;   37601 
7; 9110;   56206 
7; 9310;   80386 
7; 9509;  108245 
7; 9709;  138900 
7; 9909;  168595 
8; 0109;  190880 
8; 0309;  205639 
8; 0508;  208633 
8; 0708;  199505 
8; 0908;  179842 
8; 1108;  154322 
8; 1307;  123766 
8; 1507;   94020 
8; 1707;   67641 
8; 1907;   45786 
8; 2107;   29555 
8; 2306;   18679 
8; 2506;   11211 
8; 2706;    6569 
8; 2906;    4128 
8; 3105;    2556 
8; 3305;    1902 
8; 3505;    1521 
8; 3705;    1268 
8; 3904;    1110 
8; 4104;    1104 
8; 4304;    1112 
8; 4504;    1071 
8; 4704;    1052 
8; 4903;    1043 
8; 5103;    1099 
8; 5303;    1146 
8; 5503;    1239 
8; 5702;    1254 
8; 5902;    1321 
8; 6102;    1407 
8; 6302;    1518 
8; 6502;    1813 
8; 6701;    2121 
8; 6901;    2611 
8; 7101;    3435 
8; 7301;    4682 
8; 7500;    6635 
8; 7700;    9260 
8; 7900;   12821 
8; 8100;   16470 
8; 8299;   20679 
8; 8499;   25062 
8; 8699;   28747 
8; 8899;   31053 
8; 9099;   31740 
8; 9298;   30808 
8; 9498;   28116 
8; 9698;   24595 
8; 9898;   20269 
9; 0097;   15945 
9; 0297;   11997 
9; 0497;    8419 
9; 0697;    5675 
9; 0897;    3590 
9; 1096;    2305 
9; 1296;    1524 
9; 1496;     936 
9; 1696;     593 
9; 1895;     439 
9; 2095;     351 
9; 2295;     320 
9; 2495;     252 
9; 2694;     276 
9; 2894;     251 
9; 3094;     256 
9; 3294;     226 
9; 3494;     228 
9; 3693;     221 
9; 3893;     217 
9; 4093;     221 
9; 4293;     222 
9; 4492;     219 
9; 4692;     207 
9; 4892;     218 
9; 5092;     220 
9; 5292;     208 
9; 5491;     216 
9; 5691;     235 
9; 5891;     224 
9; 6091;     197 
9; 6290;     222 
9; 6490;     218 
9; 6690;     198 
9; 6890;     216 
9; 7089;     177 
9; 7289;     209 
9; 7489;     186 
9; 7689;     180 
9; 7889;     204 
9; 8088;     161 
9; 8288;     191 
9; 8488;     183 
9; 8688;     171 
9; 8887;     179 
9; 9087;     163 
9; 9287;     157 
9; 9487;     149 
9; 9687;     170 
9; 9886;     150 
10; 0086;     164 
10; 0286;     180 
10; 0486;     163 
10; 0685;     151 
10; 0885;     196 
10; 1085;     162 
10; 1285;     166 
10; 1484;     149 
10; 1684;     143 
10; 1884;     145 
10; 2084;     150 
10; 2284;     165 
10; 2483;     160 
10; 2683;     137 
10; 2883;     125 
10; 3083;     166 
10; 3282;     174 
10; 3482;     156 
10; 3682;     159 
10; 3882;     170 
10; 4082;     177 
10; 4281;     182 
10; 4481;     169 
10; 4681;     159 
10; 4881;     190 
10; 5080;     188 
10; 5280;     193 
10; 5480;     197 
10; 5680;     174 
10; 5879;     177 
10; 6079;     182 
10; 6279;     205 
10; 6479;     188 
10; 6679;     203 
10; 6878;     191 
10; 7078;     193 
10; 7278;     186 
10; 7478;     165 
10; 7677;     192 
10; 7877;     176 
10; 8077;     166 
10; 8277;     178 
10; 8477;     169 
10; 8676;     145 
10; 8876;     148 
10; 9076;     154 
10; 9276;     158 
10; 9475;     162 
10; 9675;     165 
10; 9875;     151 
11; 0075;     185 
11; 0274;     160 
11; 0474;     151 
11; 0674;     148 
11; 0874;     115 
11; 1074;     139 
11; 1273;     148 
11; 1473;     121 
11; 1673;     128 
11; 1873;     137 
11; 2072;     131 
11; 2272;     151 
11; 2472;     137 
11; 2672;     133 
11; 2872;     120 
11; 3071;     143 
11; 3271;     131 
11; 3471;     121 
11; 3671;     135 
11; 3870;     130 
11; 4070;     128 
11; 4270;     128 
11; 4470;     121 
11; 4669;     129 
11; 4869;     141 
11; 5069;     135 
11; 5269;     123 
11; 5469;     114 
11; 5668;     123 
11; 5868;     145 
11; 6068;     132 
11; 6268;     134 
11; 6467;     159 
11; 6667;     128 
11; 6867;     134 
11; 7067;     130 
11; 7266;     128 
11; 7466;     142 
11; 7666;     155 
11; 7866;     121 
11; 8066;     144 
11; 8265;     134 
11; 8465;     122 
11; 8665;     141 
11; 8865;     143 
11; 9064;     120 
11; 9264;     129 
11; 9464;     136 
11; 9664;     122 
11; 9864;     104 
12; 0063;     127 
12; 0263;     134 
12; 0463;     119 
12; 0663;     118 
12; 0862;     139 
12; 1062;     129 
12; 1262;     129 
12; 1462;     130 
12; 1661;     135 
12; 1861;     119 
12; 2061;     138 
12; 2261;     116 
12; 2461;     148 
12; 2660;     123 
12; 2860;     124 
12; 3060;     106 
12; 3260;      97 
12; 3459;     125 
12; 3659;     112 
12; 3859;     119 
12; 4059;     125 
12; 4259;     112 
12; 4458;     127 
12; 4658;     116 
12; 4858;     113 
12; 5058;     126 
12; 5257;     123 
12; 5457;     133 
12; 5657;     139 
12; 5857;     139 
12; 6056;     133 
12; 6256;     149 
12; 6456;     148 
12; 6656;     145 
12; 6856;     128 
12; 7055;     133 
12; 7255;     102 
12; 7455;     100 
12; 7655;     131 
12; 7854;     135 
12; 8054;     117 
12; 8254;      97 
12; 8454;     108 
12; 8654;     110 
12; 8853;     108 
12; 9053;     113 
12; 9253;     100 
12; 9453;     113 
12; 9652;     106 
12; 9852;     133 
13; 0052;     104 
13; 0252;     104 
13; 0451;     102 
13; 0651;     116 
13; 0851;     111 
13; 1051;     115 
13; 1251;     100 
13; 1450;     113 
13; 1650;     115 
13; 1850;      99 
13; 2050;      92 
13; 2249;     101 
13; 2449;     105 
13; 2649;     102 
13; 2849;      96 
13; 3049;      93 
13; 3248;     108 
13; 3448;     109 
13; 3648;      97 
13; 3848;     104 
13; 4047;     106 
13; 4247;     124 
13; 4447;     100 
13; 4647;     115 
13; 4846;      84 
13; 5046;      95 
13; 5246;     101 
13; 5446;     120 
13; 5646;      98 
13; 5845;     111 
13; 6045;     117 
13; 6245;      95 
13; 6445;     110 
13; 6644;      93 
13; 6844;      87 
13; 7044;      90 
13; 7244;     111 
13; 7444;      96 
13; 7643;     113 
13; 7843;      98 
13; 8043;     101 
13; 8243;     106 
13; 8442;     105 
13; 8642;      96 
13; 8842;     105 
13; 9042;      99 
13; 9241;     102 
13; 9441;     110 
13; 9641;     103 
13; 9841;     115 
14; 0041;      90 
14; 0240;      88 
14; 0440;      95 
14; 0640;     101 
14; 0840;     107 
14; 1039;     101 
14; 1239;     109 
14; 1439;     109 
14; 1639;      91 
14; 1839;     113 
14; 2038;     104 
14; 2238;     123 
14; 2438;      98 
14; 2638;      95 
14; 2837;     122 
14; 3037;     103 
14; 3237;     120 
14; 3437;     131 
14; 3636;     130 
14; 3836;     159 
14; 4036;     157 
14; 4236;     143 
14; 4436;     153 
14; 4635;     141 
14; 4835;     145 
14; 5035;     156 
14; 5235;     125 
14; 5434;     139 
14; 5634;     142 
14; 5834;     114 
14; 6034;      99 
14; 6234;     121 
14; 6433;      89 
14; 6633;     105 
14; 6833;     100 
14; 7033;     104 
14; 7232;      96 
14; 7432;     105 
14; 7632;     118 
14; 7832;     114 
14; 8031;     108 
14; 8231;     115 
14; 8431;      90 
14; 8631;     104 
14; 8831;     106 
14; 9030;     101 
14; 9230;     115 
14; 9430;     102 
14; 9630;     116 
14; 9829;      83 
15; 0029;      92 
15; 0229;      97 
15; 0429;     100 
15; 0629;     112 
15; 0828;      94 
15; 1028;     114 
15; 1228;     112 
15; 1428;     104 
15; 1627;     119 
15; 1827;     132 
15; 2027;     110 
15; 2227;     113 
15; 2426;     117 
15; 2626;     120 
15; 2826;     112 
15; 3026;     100 
15; 3226;      97 
15; 3425;      96 
15; 3625;      97 
15; 3825;     141 
15; 4025;     102 
15; 4224;      98 
15; 4424;     118 
15; 4624;     114 
15; 4824;     127 
15; 5024;     121 
15; 5223;     144 
15; 5423;     138 
15; 5623;     114 
15; 5823;     101 
15; 6022;     107 
15; 6222;     119 
15; 6422;     125 
15; 6622;     129 
15; 6821;     117 
15; 7021;     127 
15; 7221;     127 
15; 7421;     141 
15; 7621;     145 
15; 7820;     115 
15; 8020;     173 
15; 8220;     198 
15; 8420;     241 
15; 8619;     270 
15; 8819;     372 
15; 9019;     533 
15; 9219;     667 
15; 9419;     880 
15; 9618;    1193 
15; 9818;    1537 
16; 0018;    1887 
16; 0218;    2318 
16; 0417;    2786 
16; 0617;    2983 
16; 0817;    3373 
