0; 0000;     343 
0; 0200;     282 
0; 0399;     230 
0; 0599;     171 
0; 0799;      71 
0; 0998;      36 
0; 1198;      11 
0; 1398;       8 
0; 1597;       6 
0; 1797;       2 
0; 1996;       0 
0; 2196;       2 
0; 2396;       0 
0; 2595;       0 
0; 2795;       0 
0; 2995;       1 
0; 3194;       0 
0; 3394;       0 
0; 3594;       0 
0; 3793;       0 
0; 3993;       0 
0; 4193;       0 
0; 4392;       1 
0; 4592;       0 
0; 4792;       0 
0; 4991;       1 
0; 5191;       0 
0; 5391;       1 
0; 5590;       3 
0; 5790;      11 
0; 5989;      56 
0; 6189;     115 
0; 6389;     160 
0; 6588;     205 
0; 6788;     220 
0; 6988;     243 
0; 7187;     228 
0; 7387;     235 
0; 7587;     243 
0; 7786;     216 
0; 7986;     202 
0; 8186;     217 
0; 8385;     196 
0; 8585;     227 
0; 8785;     194 
0; 8984;     225 
0; 9184;     200 
0; 9384;     195 
0; 9583;     192 
0; 9783;     210 
0; 9982;     183 
1; 0182;     178 
1; 0382;     181 
1; 0581;     184 
1; 0781;     191 
1; 0981;     180 
1; 1180;     165 
1; 1380;     186 
1; 1580;     180 
1; 1779;     184 
1; 1979;     162 
1; 2179;     197 
1; 2378;     167 
1; 2578;     166 
1; 2778;     176 
1; 2977;     173 
1; 3177;     146 
1; 3377;     159 
1; 3576;     171 
1; 3776;     190 
1; 3975;     177 
1; 4175;     157 
1; 4375;     171 
1; 4574;     165 
1; 4774;     153 
1; 4974;     190 
1; 5173;     169 
1; 5373;     161 
1; 5573;     172 
1; 5772;     189 
1; 5972;     159 
1; 6172;     163 
1; 6371;     184 
1; 6571;     163 
1; 6771;     169 
1; 6970;     186 
1; 7170;     186 
1; 7370;     198 
1; 7569;     216 
1; 7769;     200 
1; 7968;     212 
1; 8168;     206 
1; 8368;     196 
1; 8567;     190 
1; 8767;     179 
1; 8967;     181 
1; 9166;     200 
1; 9366;     185 
1; 9566;     200 
1; 9765;     223 
1; 9965;     199 
2; 0165;     217 
2; 0364;     208 
2; 0564;     206 
2; 0764;     201 
2; 0963;     195 
2; 1163;     205 
2; 1363;     207 
2; 1562;     213 
2; 1762;     238 
2; 1961;     253 
2; 2161;     320 
2; 2361;     373 
2; 2560;     504 
2; 2760;     570 
2; 2960;     750 
2; 3159;     882 
2; 3359;     938 
2; 3559;     984 
2; 3758;     982 
2; 3958;     953 
2; 4158;     979 
2; 4357;     792 
2; 4557;     772 
2; 4757;     627 
2; 4956;     622 
2; 5156;     552 
2; 5356;     509 
2; 5555;     521 
2; 5755;     554 
2; 5954;     662 
2; 6154;     809 
2; 6354;     907 
2; 6553;    1016 
2; 6753;    1131 
2; 6953;    1111 
2; 7152;    1080 
2; 7352;    1056 
2; 7552;    1004 
2; 7751;     997 
2; 7951;     938 
2; 8151;     945 
2; 8350;     945 
2; 8550;     931 
2; 8750;     959 
2; 8949;     899 
2; 9149;     977 
2; 9349;     941 
2; 9548;     870 
2; 9748;     851 
2; 9947;     752 
3; 0147;     635 
3; 0347;     562 
3; 0546;     495 
3; 0746;     472 
3; 0946;     405 
3; 1145;     402 
3; 1345;     367 
3; 1545;     301 
3; 1744;     312 
3; 1944;     307 
3; 2144;     310 
3; 2343;     347 
3; 2543;     326 
3; 2743;     345 
3; 2942;     439 
3; 3142;     552 
3; 3342;     746 
3; 3541;     886 
3; 3741;    1162 
3; 3940;    1373 
3; 4140;    1532 
3; 4340;    1665 
3; 4539;    1606 
3; 4739;    1493 
3; 4939;    1297 
3; 5138;    1136 
3; 5338;    1043 
3; 5538;     898 
3; 5737;     949 
3; 5937;    1033 
3; 6137;    1172 
3; 6336;    1385 
3; 6536;    1567 
3; 6736;    1585 
3; 6935;    1596 
3; 7135;    1412 
3; 7335;    1338 
3; 7534;    1125 
3; 7734;     964 
3; 7933;     772 
3; 8133;     719 
3; 8333;     639 
3; 8532;     584 
3; 8732;     572 
3; 8932;     607 
3; 9131;     577 
3; 9331;     528 
3; 9531;     507 
3; 9730;     476 
3; 9930;     414 
4; 0130;     397 
4; 0329;     379 
4; 0529;     331 
4; 0729;     366 
4; 0928;     420 
4; 1128;     397 
4; 1328;     384 
4; 1527;     411 
4; 1727;     354 
4; 1926;     311 
4; 2126;     328 
4; 2326;     306 
4; 2525;     296 
4; 2725;     295 
4; 2925;     320 
4; 3124;     335 
4; 3324;     328 
4; 3524;     385 
4; 3723;     367 
4; 3923;     374 
4; 4123;     361 
4; 4322;     386 
4; 4522;     367 
4; 4722;     367 
4; 4921;     365 
4; 5121;     356 
4; 5321;     335 
4; 5520;     307 
4; 5720;     316 
4; 5919;     332 
4; 6119;     330 
4; 6319;     302 
4; 6518;     293 
4; 6718;     284 
4; 6918;     306 
4; 7117;     280 
4; 7317;     297 
4; 7517;     292 
4; 7716;     290 
4; 7916;     279 
4; 8116;     267 
4; 8315;     286 
4; 8515;     284 
4; 8715;     300 
4; 8914;     302 
4; 9114;     323 
4; 9314;     315 
4; 9513;     361 
4; 9713;     328 
4; 9912;     344 
