0; 0000;     211 
0; 0200;     212 
0; 0400;     144 
0; 0600;      84 
0; 0800;      61 
0; 1000;      27 
0; 1200;      11 
0; 1400;       4 
0; 1600;       3 
0; 1800;       1 
0; 2000;       0 
0; 2200;       2 
0; 2400;       0 
0; 2600;       1 
0; 2799;       0 
0; 2999;       1 
0; 3199;       0 
0; 3399;       0 
0; 3599;       1 
0; 3799;       0 
0; 3999;       0 
0; 4199;       0 
0; 4399;       2 
0; 4599;       0 
0; 4799;       1 
0; 4999;       0 
0; 5199;       0 
0; 5399;       2 
0; 5599;       4 
0; 5799;      25 
0; 5999;      60 
0; 6199;     128 
0; 6399;     179 
0; 6599;     221 
0; 6799;     215 
0; 6999;     234 
0; 7199;     209 
0; 7399;     219 
0; 7599;     225 
0; 7799;     201 
0; 7998;     205 
0; 8198;     184 
0; 8398;     199 
0; 8598;     181 
0; 8798;     188 
0; 8998;     198 
0; 9198;     191 
0; 9398;     190 
0; 9598;     185 
0; 9798;     207 
0; 9998;     192 
1; 0198;     192 
1; 0398;     191 
1; 0598;     164 
1; 0798;     187 
1; 0998;     165 
1; 1198;     167 
1; 1398;     176 
1; 1598;     180 
1; 1798;     185 
1; 1998;     146 
1; 2198;     162 
1; 2398;     157 
1; 2598;     167 
1; 2798;     166 
1; 2998;     146 
1; 3198;     160 
1; 3397;     169 
1; 3597;     159 
1; 3797;     155 
1; 3997;     171 
1; 4197;     149 
1; 4397;     158 
1; 4597;     182 
1; 4797;     165 
1; 4997;     159 
1; 5197;     167 
1; 5397;     172 
1; 5597;     143 
1; 5797;     144 
1; 5997;     155 
1; 6197;     150 
1; 6397;     172 
1; 6597;     153 
1; 6797;     170 
1; 6997;     178 
1; 7197;     180 
1; 7397;     199 
1; 7597;     197 
1; 7797;     180 
1; 7997;     190 
1; 8197;     187 
1; 8397;     139 
1; 8596;     154 
1; 8796;     140 
1; 8996;     159 
1; 9196;     174 
1; 9396;     150 
1; 9596;     172 
1; 9796;     184 
1; 9996;     166 
2; 0196;     152 
2; 0396;     186 
2; 0596;     161 
2; 0796;     198 
2; 0996;     154 
2; 1196;     156 
2; 1396;     173 
2; 1596;     186 
2; 1796;     173 
2; 1996;     187 
2; 2196;     213 
2; 2396;     264 
2; 2596;     276 
2; 2796;     286 
2; 2996;     300 
2; 3196;     329 
2; 3396;     314 
2; 3596;     272 
2; 3795;     270 
2; 3995;     248 
2; 4195;     250 
2; 4395;     243 
2; 4595;     258 
2; 4795;     256 
2; 4995;     294 
2; 5195;     363 
2; 5395;     445 
2; 5595;     539 
2; 5795;     662 
2; 5995;     759 
2; 6195;     805 
2; 6395;     935 
2; 6595;     955 
2; 6795;     926 
2; 6995;     929 
2; 7195;     931 
2; 7395;     868 
2; 7595;     800 
2; 7795;     789 
2; 7995;     765 
2; 8195;     758 
2; 8395;     808 
2; 8595;     817 
2; 8795;     734 
2; 8995;     759 
2; 9194;     782 
2; 9394;     730 
2; 9594;     666 
2; 9794;     631 
2; 9994;     578 
3; 0194;     503 
3; 0394;     424 
3; 0594;     410 
3; 0794;     352 
3; 0994;     300 
3; 1194;     261 
3; 1394;     250 
3; 1594;     267 
3; 1794;     270 
3; 1994;     284 
3; 2194;     286 
3; 2394;     360 
3; 2594;     359 
3; 2794;     387 
3; 2994;     363 
3; 3194;     369 
3; 3394;     361 
3; 3594;     334 
3; 3794;     327 
3; 3994;     312 
3; 4194;     260 
3; 4393;     247 
3; 4593;     283 
3; 4793;     256 
3; 4993;     279 
3; 5193;     271 
3; 5393;     236 
3; 5593;     279 
3; 5793;     324 
3; 5993;     398 
3; 6193;     378 
3; 6393;     468 
3; 6593;     466 
3; 6793;     488 
3; 6993;     445 
3; 7193;     442 
3; 7393;     453 
3; 7593;     407 
3; 7793;     340 
3; 7993;     311 
3; 8193;     313 
3; 8393;     277 
3; 8593;     283 
3; 8793;     278 
3; 8993;     283 
3; 9193;     278 
3; 9393;     301 
3; 9593;     264 
3; 9792;     286 
3; 9992;     290 
4; 0192;     272 
4; 0392;     281 
4; 0592;     275 
4; 0792;     267 
4; 0992;     265 
4; 1192;     281 
4; 1392;     257 
4; 1592;     233 
4; 1792;     257 
4; 1992;     309 
4; 2192;     253 
4; 2392;     279 
4; 2592;     271 
4; 2792;     238 
4; 2992;     270 
4; 3192;     290 
4; 3392;     268 
4; 3592;     283 
4; 3792;     328 
4; 3992;     337 
4; 4192;     320 
4; 4392;     328 
4; 4592;     366 
4; 4792;     405 
4; 4991;     423 
4; 5191;     425 
4; 5391;     426 
4; 5591;     404 
4; 5791;     352 
4; 5991;     360 
4; 6191;     363 
4; 6391;     346 
4; 6591;     312 
4; 6791;     329 
4; 6991;     332 
4; 7191;     323 
4; 7391;     344 
4; 7591;     347 
4; 7791;     347 
4; 7991;     316 
4; 8191;     334 
4; 8391;     376 
4; 8591;     350 
4; 8791;     343 
4; 8991;     358 
4; 9191;     342 
4; 9391;     374 
4; 9591;     334 
4; 9791;     344 
4; 9991;     360 
5; 0190;     337 
5; 0390;     336 
5; 0590;     353 
5; 0790;     366 
5; 0990;     351 
5; 1190;     369 
5; 1390;     342 
5; 1590;     335 
5; 1790;     347 
5; 1990;     343 
5; 2190;     375 
5; 2390;     376 
5; 2590;     365 
5; 2790;     383 
5; 2990;     380 
5; 3190;     393 
5; 3390;     400 
5; 3590;     383 
5; 3790;     403 
5; 3990;     447 
5; 4190;     414 
5; 4390;     471 
5; 4590;     412 
5; 4790;     388 
5; 4990;     419 
5; 5190;     440 
5; 5390;     446 
5; 5589;     455 
5; 5789;     413 
5; 5989;     432 
5; 6189;     458 
5; 6389;     418 
5; 6589;     414 
5; 6789;     463 
5; 6989;     470 
5; 7189;     473 
5; 7389;     438 
5; 7589;     459 
5; 7789;     483 
5; 7989;     466 
5; 8189;     475 
5; 8389;     480 
5; 8589;     518 
5; 8789;     447 
5; 8989;     489 
5; 9189;     501 
5; 9389;     468 
5; 9589;     484 
5; 9789;     524 
5; 9989;     519 
6; 0189;     480 
6; 0389;     500 
6; 0589;     532 
6; 0788;     487 
6; 0988;     530 
6; 1188;     550 
6; 1388;     619 
6; 1588;     682 
6; 1788;     797 
6; 1988;     921 
6; 2188;    1164 
6; 2388;    1618 
6; 2588;    2174 
6; 2788;    2936 
6; 2988;    3835 
6; 3188;    4822 
6; 3388;    5960 
6; 3588;    6792 
6; 3788;    7437 
6; 3988;    7645 
6; 4188;    7464 
6; 4388;    6908 
6; 4588;    5989 
6; 4788;    4764 
6; 4988;    3832 
6; 5188;    2767 
6; 5388;    2068 
6; 5588;    1504 
