0; 0000;     253 
0; 0200;     218 
0; 0400;     168 
0; 0600;      98 
0; 0800;      54 
0; 0999;      29 
0; 1199;      15 
0; 1399;       6 
0; 1599;       1 
0; 1799;       1 
0; 1999;       1 
0; 2199;       2 
0; 2399;       1 
0; 2599;       0 
0; 2799;       0 
0; 2998;       0 
0; 3198;       0 
0; 3398;       0 
0; 3598;       1 
0; 3798;       0 
0; 3998;       1 
0; 4198;       1 
0; 4398;       1 
0; 4598;       2 
0; 4798;       0 
0; 4997;       4 
0; 5197;       1 
0; 5397;       0 
0; 5597;       7 
0; 5797;      31 
0; 5997;      60 
0; 6197;     116 
0; 6397;     192 
0; 6597;     244 
0; 6797;     236 
0; 6996;     210 
0; 7196;     239 
0; 7396;     208 
0; 7596;     200 
0; 7796;     216 
0; 7996;     205 
0; 8196;     192 
0; 8396;     183 
0; 8596;     217 
0; 8796;     193 
0; 8995;     189 
0; 9195;     209 
0; 9395;     167 
0; 9595;     168 
0; 9795;     173 
0; 9995;     194 
1; 0195;     178 
1; 0395;     176 
1; 0595;     157 
1; 0795;     169 
1; 0994;     144 
1; 1194;     171 
1; 1394;     175 
1; 1594;     152 
1; 1794;     171 
1; 1994;     155 
1; 2194;     173 
1; 2394;     139 
1; 2594;     172 
1; 2794;     154 
1; 2993;     153 
1; 3193;     165 
1; 3393;     146 
1; 3593;     155 
1; 3793;     174 
1; 3993;     140 
1; 4193;     139 
1; 4393;     164 
1; 4593;     160 
1; 4793;     151 
1; 4992;     147 
1; 5192;     172 
1; 5392;     169 
1; 5592;     153 
1; 5792;     153 
1; 5992;     130 
1; 6192;     148 
1; 6392;     163 
1; 6592;     159 
1; 6791;     183 
1; 6991;     170 
1; 7191;     160 
1; 7391;     171 
1; 7591;     166 
1; 7791;     183 
1; 7991;     171 
1; 8191;     163 
1; 8391;     158 
1; 8591;     156 
1; 8790;     159 
1; 8990;     176 
1; 9190;     206 
1; 9390;     200 
1; 9590;     214 
1; 9790;     219 
1; 9990;     201 
2; 0190;     197 
2; 0390;     213 
2; 0590;     205 
2; 0789;     192 
2; 0989;     190 
2; 1189;     173 
2; 1389;     165 
2; 1589;     178 
2; 1789;     165 
2; 1989;     178 
2; 2189;     207 
2; 2389;     226 
2; 2589;     235 
2; 2788;     196 
2; 2988;     234 
2; 3188;     245 
2; 3388;     270 
2; 3588;     256 
2; 3788;     236 
2; 3988;     256 
2; 4188;     202 
2; 4388;     197 
2; 4588;     238 
2; 4787;     233 
2; 4987;     267 
2; 5187;     315 
2; 5387;     398 
2; 5587;     459 
2; 5787;     617 
2; 5987;     651 
2; 6187;     749 
2; 6387;     871 
2; 6587;     875 
2; 6786;     997 
2; 6986;     916 
2; 7186;     890 
2; 7386;     800 
2; 7586;     783 
2; 7786;     756 
2; 7986;     786 
2; 8186;     713 
2; 8386;     811 
2; 8586;     797 
2; 8785;     788 
2; 8985;     757 
2; 9185;     718 
2; 9385;     738 
2; 9585;     734 
2; 9785;     669 
2; 9985;     601 
3; 0185;     510 
3; 0385;     454 
3; 0584;     385 
3; 0784;     338 
3; 0984;     330 
3; 1184;     335 
3; 1384;     265 
3; 1584;     315 
3; 1784;     303 
